0,260,27,4250000,1,83,2,1199100000,1277300000,1385300000
0,261,27,661000,30,107,1,1167600000,1273600000,1273600000
0,262,6,200000,1,12,1,1325400000,1399600000,1399600000
0,263,9,1288000,7,108,1,1167600000,1374100000,1374100000
0,264,57,27365000,1,109,9,1136100000,1254800000,1396800000
0,265,18,4545800,7,15,1,1230800000,1376300000,1376300000
0,266,9,34301000,7,15,1,1009800000,1404700000,1404700000
0,267,87,15000,1,110,1,1331300000,1337500000,1337500000
0,268,47,23000000,1,16,2,1230800000,1323600000,1368600000
0,269,6,259910,1,110,1,1325400000,1364500000,1364500000
0,270,17,2338700,1,100,1,1262300000,1386700000,1386700000
0,271,9,33500000,7,15,2,1136100000,1301500000,1378200000
0,272,45,368000,31,111,1,1041400000,1117800000,1117800000
0,273,20,17800000,1,1,4,1220200000,1194000000,1380200000
0,274,69,4500000,12,112,1,1104500000,1343600000,1343600000
0,275,12,10000000,1,1,1,1072900000,1230800000,1230800000
0,276,18,4000000,1,16,1,1230800000,1262900000,1262900000
0,277,27,16424000,7,113,3,1091300000,1228300000,1308100000
0,278,88,10720000,7,114,1,631150000,1401800000,1401800000
0,279,50,131570,32,115,2,1341100000,1380600000,1388500000
0,280,57,4711000,8,116,1,1230800000,1363300000,1363300000
0,281,26,25090000,13,117,1,852080000,1206900000,1206900000
0,282,7,25479000,1,118,1,1009800000,1408500000,1408500000
0,283,10,31040000,12,112,3,1072900000,1141900000,1280900000
0,284,70,1270000,30,119,1,1072900000,1182200000,1182200000
0,285,6,50000000,1,1,2,915150000,1325400000,1381900000
0,286,9,430000,1,1,1,1104500000,1255100000,1255100000
0,287,10,3033500,1,1,1,1230800000,1368100000,1368100000
0,288,6,3255300,1,120,2,852080000,1257400000,1332900000
0,289,1,8500000,1,106,2,1293800000,1337600000,1382700000
0,290,10,150000,1,1,1,1230800000,1261600000,1261600000
0,291,9,113700000,1,16,6,1072900000,1154500000,1324600000
1,292,18,457280,1,16,7,1217500000,1199100000,1259900000
0,293,6,5705800,1,121,3,978310000,1242300000,1370900000
0,294,22,13411000,1,1,2,915150000,1325600000,1331300000
0,295,89,28500000,1,36,2,1136100000,1222700000,1350300000
0,296,90,25000000,1,1,2,1167600000,1191200000,1335800000
0,297,17,4000000,1,56,1,1262300000,1325100000,1325100000
0,298,17,775000,1,122,2,1009800000,1328700000,1372100000
0,299,3,2000000,13,117,1,1185300000,1409100000,1409100000
0,300,6,1500000,1,86,1,852080000,1235700000,1235700000
0,301,6,3020000,1,1,3,1293800000,1306900000,1371100000
0,302,91,25305000,1,1,4,1009800000,1126800000,1292300000
0,303,9,138580000,1,36,5,978310000,1095300000,1382700000
0,304,51,7131100,1,79,3,1172700000,1212500000,1272900000
0,305,57,13793000,1,1,3,1009800000,1267600000,1349000000
0,306,22,45000000,1,118,2,536460000,1363300000,1363300000
0,307,51,30000000,1,123,1,1167600000,1328700000,1328700000
0,308,57,46900000,1,18,1,852080000,1358000000,1358000000
0,309,10,352500,1,36,2,1262300000,1372200000,1381100000
0,310,12,3200000,1,6,2,1199100000,1270100000,1301600000
0,311,92,2000000,1,16,1,915150000,1258900000,1258900000
0,312,93,4500000,33,124,1,1219400000,1264500000,1264500000
0,313,9,250000,1,19,1,1293800000,1305800000,1305800000
0,314,57,21376000,1,56,6,1072900000,1254800000,1340200000
0,315,83,20000000,1,17,2,1041400000,1225200000,1294200000
0,316,94,23000000,1,16,2,2871800000,1323200000,1340700000
0,317,94,2800000,1,125,1,757380000,1380100000,1380100000
0,318,26,4700000,1,126,1,757380000,1378300000,1378300000
0,319,1,4979600,1,45,4,1009800000,1330500000,1388600000
0,320,95,90000,1,30,2,1328100000,1338500000,1344300000
0,321,43,10000000,18,47,1,2429900000,1170300000,1170300000
0,322,9,1200000,1,51,1,1199100000,1287600000,1287600000
0,323,45,33332000,1,1,3,757380000,1284500000,1395100000
0,324,18,34072000,1,1,4,1041400000,1092000000,1204300000
0,325,22,32000000,1,17,2,788920000,1265200000,1385300000
0,326,6,3315000,1,36,1,946680000,1215000000,1215000000
0,327,9,1000000,1,52,1,978310000,1369100000,1369100000
0,328,9,12025000,1,127,3,1262300000,1274900000,1369900000
0,329,6,650000,1,18,1,694220000,1165400000,1165400000
0,330,17,760000,1,128,1,1293800000,1298200000,1298200000
0,331,9,110640000,1,56,9,820450000,1053000000,1377800000
0,332,96,12050000,30,119,4,1104500000,1199100000,1340600000
0,333,6,8033500,7,15,1,820450000,1288600000,1288600000
0,334,57,6321100,7,129,1,1199100000,1316000000,1316000000
0,335,97,2500000,1,79,1,986080000,1409900000,1409900000
0,336,6,4277500,1,130,2,1104500000,1320700000,1397600000
0,337,6,2100000,1,1,1,883610000,1110200000,1110200000
0,338,43,329700,7,131,1,1293800000,1345400000,1345400000
0,339,51,6000000,1,36,3,1009800000,1214900000,1394800000
0,340,43,30500000,1,132,2,1136100000,1311800000,1391400000
0,341,98,1245100,1,45,3,1136100000,1274100000,1403200000
0,342,99,5000000,1,7,1,410230000,1167600000,1167600000
0,343,17,8700000,1,7,1,915150000,1303800000,1303800000
0,344,12,18700000,1,17,5,1167600000,1217500000,1338200000
0,345,100,75000,1,6,1,1262300000,1301600000,1301600000
0,346,32,150590000,34,133,1,189300000,1331300000,1331300000
0,347,57,600000,1,134,1,1357000000,1375900000,1375900000
1,348,45,4880000,12,112,1,946680000,1180500000,1180500000
0,349,18,737630,1,28,2,1303300000,1349700000,1372600000
0,350,101,3638200,1,1,1,1136100000,1272600000,1272600000
0,351,9,151250000,1,16,6,1199100000,1249100000,1375100000
0,352,22,5280000,1,1,1,915150000,1121900000,1121900000
0,353,12,30000,20,135,1,1230800000,1230800000,1230800000
0,354,57,100910000,1,1,3,1072900000,1160400000,1363900000
0,355,27,66500000,1,56,3,1072900000,1255000000,1381300000
0,356,16,13274000,7,15,2,1265000000,1272700000,1354700000
0,357,6,9000000,1,17,1,946680000,1185200000,1185200000
0,358,77,100000,21,53,1,1367400000,1385400000,1385400000
0,359,22,3600000,1,30,3,1262300000,1346100000,1380000000
0,360,6,150000,1,103,1,1199100000,1273400000,1273400000
0,361,22,2500000,7,15,1,631150000,1199800000,1199800000
0,362,57,50100000,1,136,1,883610000,1282100000,1282100000
0,363,45,135780000,1,1,5,1072900000,1169500000,1365500000
0,364,102,1250000,1,16,1,1318600000,1381300000,1381300000
0,365,9,22009000,19,105,1,1041400000,1389200000,1389200000
0,366,10,100000000,13,117,1,694220000,1286200000,1286200000
0,367,7,10000000,1,25,1,441760000,1244200000,1244200000
0,368,7,13800000,14,37,2,1357000000,1387400000,1402200000
0,369,103,7300000,1,1,1,1357000000,1370300000,1370300000
0,370,43,1998000,8,137,3,1041400000,1135700000,1236000000
0,371,104,85000000,35,138,1,946680000,1222100000,1222100000
0,372,6,592000,7,15,1,946680000,1137500000,1137500000
0,373,6,20000000,1,16,1,1009800000,1150700000,1150700000
0,374,87,8960000,1,86,3,1330500000,1338500000,1394800000
0,375,27,15000000,1,26,4,1136100000,1288700000,1404200000
0,376,27,976870,7,139,1,1325400000,1362800000,1362800000
0,377,6,7974300,1,63,1,883610000,1365700000,1365700000
0,378,3,40000,1,6,1,1325400000,1357500000,1357500000
0,379,55,808210,7,15,1,1370400000,1382900000,1382900000
0,380,22,118500000,1,16,7,1178000000,1196500000,1407900000
0,381,105,12100000,12,140,2,1041400000,1313500000,1344300000
0,382,18,20000000,1,141,1,1136100000,1264700000,1264700000
0,383,49,11000000,27,87,1,1009800000,1072900000,1072900000
0,384,18,20292000,1,36,1,1104500000,1239100000,1239100000
0,385,7,12880000,7,142,1,852080000,1393700000,1393700000
0,386,22,150000,36,143,1,1201800000,1325400000,1325400000
0,387,22,6000000,1,144,1,820450000,1155500000,1155500000
0,388,9,26980000,1,1,6,1199100000,1210000000,1276200000
0,389,27,22124000,1,16,1,1072900000,1280600000,1280600000
0,390,106,116990,10,145,3,1357000000,1358400000,1402000000
0,391,107,57617000,1,1,6,883610000,1167600000,1372000000
0,392,6,15600000,1,1,1,883610000,1189500000,1189500000
0,393,69,137500,1,51,1,1041400000,1314200000,1314200000
0,394,22,207500000,1,67,5,1246400000,1279700000,1395500000
0,395,6,3759300,2,4,1,1041400000,1153200000,1153200000
0,396,9,600000,1,21,2,1230800000,1237500000,1361400000
0,397,12,1000000,9,146,1,1104500000,1139200000,1139200000
0,398,12,400000,11,32,1,1172700000,773710000,773710000
0,399,10,58200000,1,3,5,949360000,957140000,1183200000
0,400,108,250000,31,147,1,1246400000,1246400000,1246400000
0,401,109,100000,1,134,2,1262300000,1314800000,1320100000
0,402,6,1510000,1,1,1,1199100000,1298600000,1298600000
0,403,18,250000,12,148,1,1265000000,1388800000,1388800000
0,404,10,3000000,1,6,1,1325400000,1379300000,1379300000
0,405,110,900000,17,42,1,957140000,975630000,975630000
0,406,6,2310000,7,149,2,1104500000,1173100000,1364500000
0,407,9,22585000,9,150,2,1072900000,1258700000,1297800000
0,408,57,950000,1,93,2,1230800000,1325800000,1409700000
0,409,1,16000000,1,16,3,1281300000,1281300000,1352800000
0,410,9,40000,1,151,1,1230800000,1368600000,1368600000
0,411,6,1120000,37,152,1,1136100000,1199300000,1199300000
0,412,22,22500000,1,67,5,1041400000,1091300000,1285000000
0,413,53,1055000,2,61,1,1167600000,1409300000,1409300000
0,414,111,20000,38,153,1,1298900000,1326700000,1326700000
0,415,112,4100000,1,1,1,1325400000,1406100000,1406100000
0,416,9,94718000,1,154,10,1086000000,1103800000,1377600000
0,417,12,35000000,1,6,1,441760000,1375800000,1375800000
0,418,9,925000,1,155,3,1167600000,1271700000,1368700000
0,419,19,899960,1,19,1,1334100000,1391500000,1391500000
0,420,6,214210000,1,56,10,933470000,936140000,1260500000
0,421,18,13250000,1,6,2,1167600000,1316400000,1354200000
0,422,113,2750000,1,19,1,1149100000,1200900000,1200900000
0,423,10,490000,39,156,3,1164600000,1172700000,1267400000
0,424,45,6000000,1,41,1,1072900000,1308100000,1308100000
1,425,22,16400000,1,17,4,1222800000,1257200000,1346100000
0,426,69,5000,1,157,1,1372600000,1384000000,1384000000
0,427,114,680000,1,104,2,1167600000,1268100000,1288900000
0,428,6,25000000,1,79,1,1009800000,1263900000,1263900000
0,429,57,10000000,11,32,2,1136100000,1194900000,1264100000
0,430,6,40000,1,30,1,1136100000,1348600000,1348600000
0,431,10,4275900,30,158,2,1167600000,1308300000,1347000000
0,432,115,72500000,1,2,5,1199100000,1282900000,1397500000
0,433,20,3000000,27,87,2,1233700000,1282700000,1385300000
0,434,57,400000,1,136,1,1230800000,1400200000,1400200000
0,435,43,150000,1,159,1,1136100000,1331000000,1331000000
0,436,23,2000000,11,32,1,1104500000,1255500000,1255500000
0,437,6,242500,1,56,1,1293800000,1304600000,1304600000
0,438,47,5264800,1,17,2,1293800000,1308300000,1348800000
0,439,9,2670400,1,19,2,1325400000,1389500000,1405600000
1,440,26,45400000,20,71,1,189300000,1260500000,1260500000
0,441,9,439600,1,19,1,1009800000,1252000000,1252000000
0,442,57,86000000,1,86,2,978310000,1322500000,1409700000
0,443,116,3000000,1,6,1,1230800000,1374100000,1374100000
0,444,57,1500300,1,57,1,883610000,1285800000,1285800000
0,445,117,10000000,1,19,3,1199100000,1257200000,1384700000
0,446,7,93000000,1,160,3,788920000,1292800000,1365300000
0,447,9,2200000,1,1,2,820450000,1155800000,1368600000
0,448,13,18100000,1,17,2,757380000,1212600000,1316000000
0,449,6,10564000,7,15,3,1241100000,1246400000,1348000000
0,450,57,10000000,1,1,3,1312200000,1312200000,1407800000
0,451,9,10000000,1,10,2,725850000,1310000000,1330000000
0,452,57,2000000,1,1,1,1167600000,1381900000,1381900000
0,453,9,36976000,1,56,4,1293800000,1312800000,1377000000
0,454,9,6400000,1,19,2,1230800000,1294700000,1338800000
0,455,23,1075000,1,51,2,1325400000,1391000000,1404900000
0,456,57,6637100,1,17,2,1293800000,1364500000,1408400000
0,457,51,19500000,1,1,2,1325400000,1354300000,1390200000
0,458,9,3010800,4,161,1,1262300000,1293100000,1293100000
0,459,118,7131700,1,162,4,1199100000,1285700000,1406900000
